ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,Urban,1,cat1,PS (I-V),1,Department of Education,2,SC,10,12,21,17,15,15,0,0,0,0,0,0,0,0,18,17,19,16,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,Urban,1,cat1,PS (I-V),1,Department of Education,2,SC,111,131,151,145,158,150,6,0,0,0,0,0,0,0,112,144,129,145,3,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),2,SC,202,164,220,198,153,126,6,0,0,0,0,0,0,0,167,144,154,100,6,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),2,SC,263,227,124,92,74,55,1,0,0,0,0,0,0,0,86,88,63,52,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),2,SC,610,531,226,190,166,132,0,0,0,0,0,0,0,0,199,201,162,156,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),2,SC,271,237,109,81,79,58,13,0,0,0,0,0,0,0,111,76,72,67,9,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),2,SC,648,520,267,200,179,151,17,0,0,0,0,0,0,0,233,179,136,99,27,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),2,SC,220,169,85,65,52,45,21,0,0,0,0,0,0,0,69,54,37,41,16,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),2,SC,8,5,3,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Urban,1,cat1,PS (I-V),5,Private Unaided (Recognized),2,SC,17,15,22,11,12,10,0,0,0,0,0,0,0,0,17,9,8,3,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Urban,1,cat1,PS (I-V),5,Private Unaided (Recognized),2,SC,8,7,7,3,2,3,1,0,0,0,0,0,0,0,5,3,1,2,1,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,Urban,1,cat1,PS (I-V),5,Private Unaided (Recognized),2,SC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,Urban,1,cat1,PS (I-V),5,Private Unaided (Recognized),2,SC,74,52,24,19,11,16,0,0,0,0,0,0,0,0,28,20,20,15,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,23,25,24,18,11,13,22,20,10,12,6,6,0,0,16,15,19,19,20,19,15,22,7,4,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,Rural,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,42,26,4,10,7,15,8,8,5,1,0,0,0,0,4,7,6,3,5,1,5,1,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,Rural,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,21,20,6,18,16,9,9,9,11,9,7,2,0,0,6,15,7,11,8,15,11,2,8,3,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Rural,7,cat7,SS (VI-X),1,Department of Education,2,SC,0,0,0,0,0,0,19,17,12,18,24,19,0,0,0,0,0,0,81,78,39,96,162,109,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,Rural,7,cat7,SS (VI-X),1,Department of Education,2,SC,0,0,0,0,0,0,6,3,13,8,15,16,0,0,0,0,0,0,88,71,83,86,119,120,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,Rural,7,cat7,SS (VI-X),1,Department of Education,2,SC,0,0,0,0,0,0,11,21,18,18,21,19,0,0,0,0,0,0,14,12,20,30,20,30,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,7,cat7,SS (VI-X),1,Department of Education,2,SC,0,0,0,0,0,0,24,26,19,27,26,14,0,0,0,0,0,0,69,71,68,65,109,78,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,Rural,7,cat7,SS (VI-X),1,Department of Education,2,SC,0,0,0,0,0,0,10,14,9,6,10,14,0,0,0,0,0,0,8,15,6,15,10,11,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,Rural,7,cat7,SS (VI-X),1,Department of Education,2,SC,0,0,0,0,0,0,18,23,25,32,107,26,0,0,0,0,0,0,16,26,15,32,29,30,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,Urban,7,cat7,SS (VI-X),1,Department of Education,2,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,5,3,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,2,1,2,4,7,5,0,0,0,0,0,0,1,1,1,5,4,2,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Rural,2,cat2,UPS (I-VIII),2,Tribal Welfare Department,2,SC,0,0,5,4,4,2,2,1,3,1,0,0,0,0,2,2,2,0,0,0,2,1,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),2,SC,0,0,15,17,15,11,10,6,2,5,0,0,0,0,12,12,6,3,4,5,2,1,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),2,SC,35,14,22,15,28,17,22,6,8,12,0,0,0,0,15,9,16,2,18,9,10,4,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),2,SC,4,3,16,13,18,19,14,21,23,14,0,0,0,0,14,18,20,22,13,17,23,14,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),2,SC,137,146,73,75,64,70,64,44,54,47,0,0,0,0,58,69,62,47,43,34,42,28,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),2,SC,75,41,18,11,17,17,17,13,17,19,0,0,0,0,7,7,9,7,6,12,11,6,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),2,SC,117,65,32,34,31,16,25,23,16,13,0,0,0,0,25,19,23,19,17,19,11,15,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Urban,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),2,SC,9,3,6,5,0,2,2,2,0,2,0,0,0,0,3,5,0,1,1,1,1,1,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,2,cat2,UPS (I-VIII),98,Madarsa unrecognized,2,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,74,59,39,85,0,0,0,0,0,0,0,0,191,111,134,207,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,157,158,121,140,0,0,0,0,0,0,0,0,131,168,127,172,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,165,181,155,209,0,0,0,0,0,0,0,0,221,245,206,331,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,110,97,77,80,0,0,0,0,0,0,0,0,103,97,104,90,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,167,224,145,197,0,0,0,0,0,0,0,0,183,187,141,243,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,59,66,65,59,0,0,0,0,0,0,0,0,48,77,55,63,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,Urban,4,cat4,UPS (VI-VIII),1,Department of Education,2,SC,0,0,0,0,0,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,Rural,4,cat4,UPS (VI-VIII),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,4,5,2,4,0,0,0,0,0,0,0,0,5,3,1,4,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,Rural,4,cat4,UPS (VI-VIII),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,4,cat4,UPS (VI-VIII),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,Rural,4,cat4,UPS (VI-VIII),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Rural,4,cat4,UPS (VI-VIII),98,Madarsa unrecognized,2,SC,0,0,0,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,Rural,4,cat4,UPS (VI-VIII),98,Madarsa unrecognized,2,SC,0,0,0,0,0,0,8,3,7,10,0,0,0,0,0,0,0,0,3,2,2,11,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Rural,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),3,ST,1,0,0,1,3,0,0,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
2019-20,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,Rural,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),3,ST,15,5,22,25,26,54,4,2,15,26,25,26,26,26,55,26,26,25,5,5,25,26,25,25,25,25
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),3,ST,55,62,38,25,48,38,37,39,40,25,33,18,36,42,38,31,37,21,40,38,39,37,23,24,27,29
2019-20,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,Rural,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),3,ST,20,15,12,13,15,16,14,17,14,35,44,48,21,26,10,7,15,13,12,12,8,29,36,33,29,30
2019-20,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,Urban,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),3,ST,0,0,10,5,4,3,4,6,12,10,2,3,4,2,4,4,4,7,11,3,13,3,3,2,2,3
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Rural,3,cat3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,3,ST,0,0,11,6,12,7,9,7,9,7,11,4,16,10,3,10,7,6,8,8,9,6,6,0,13,11
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,3,cat3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,3,ST,31,33,14,21,18,17,20,19,6,12,33,17,26,7,14,17,14,13,9,7,11,3,24,16,19,7
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Rural,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,229,206,249,268,312,229,188,164,0,0,0,0,177,164,221,191,328,261,159,157
2019-20,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,Rural,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,331,285,313,311,411,311,156,160,0,0,0,0,328,324,331,351,568,487,286,272
2019-20,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,Rural,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,298,192,219,178,322,150,110,86,0,0,0,0,154,122,153,185,363,244,127,141
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,281,273,307,304,403,333,200,177,0,0,0,0,278,278,344,339,462,405,270,230
2019-20,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,Rural,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,184,187,201,209,272,212,148,128,0,0,0,0,171,197,241,226,361,322,202,172
2019-20,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,Rural,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,480,471,536,535,737,485,388,331,0,0,0,0,493,515,501,557,892,697,499,537
2019-20,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,Urban,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,9,14,28,6,4,2
2019-20,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,Urban,5,cat5,HSS (VI-XII),1,Department of Education,3,ST,0,0,0,0,0,0,25,24,23,21,21,29,31,31,0,0,0,0,18,17,20,16,22,23,21,49
2019-20,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,Rural,5,cat5,HSS (VI-XII),93,Jawahar Navodaya Vidyalaya ,3,ST,0,0,0,0,0,0,0,5,13,3,13,9,7,10,0,0,0,0,0,4,5,3,5,8,7,7
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Rural,1,cat1,PS (I-V),1,Department of Education,3,ST,254,217,326,342,331,433,64,0,0,0,0,0,0,0,315,349,342,356,56,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,Rural,1,cat1,PS (I-V),1,Department of Education,3,ST,387,422,477,534,531,598,31,0,0,0,0,0,0,0,450,498,507,554,25,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,Rural,1,cat1,PS (I-V),1,Department of Education,3,ST,363,332,422,423,502,537,19,0,0,0,0,0,0,0,416,420,467,445,18,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,1,cat1,PS (I-V),1,Department of Education,3,ST,549,555,667,817,826,945,26,0,0,0,0,0,0,0,668,765,765,932,30,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,Rural,1,cat1,PS (I-V),1,Department of Education,3,ST,295,280,476,536,512,553,17,0,0,0,0,0,0,0,453,493,513,583,22,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,Rural,1,cat1,PS (I-V),1,Department of Education,3,ST,339,356,614,546,647,738,30,0,0,0,0,0,0,0,471,518,565,672,25,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,Urban,1,cat1,PS (I-V),1,Department of Education,3,ST,2,5,6,3,3,0,1,0,0,0,0,0,0,0,10,9,2,4,1,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),3,ST,110,92,53,39,48,27,5,0,0,0,0,0,0,0,42,32,26,16,4,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),3,ST,175,149,60,50,43,23,2,0,0,0,0,0,0,0,49,42,38,19,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),3,ST,173,156,73,75,43,39,0,0,0,0,0,0,0,0,63,57,28,26,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),3,ST,926,835,313,240,221,166,23,0,0,0,0,0,0,0,265,209,180,134,30,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),3,ST,613,480,243,193,148,127,19,0,0,0,0,0,0,0,197,136,113,106,10,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),3,ST,378,263,111,99,64,65,26,0,0,0,0,0,0,0,90,76,63,40,25,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),3,ST,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Urban,1,cat1,PS (I-V),5,Private Unaided (Recognized),3,ST,3,5,5,4,3,0,0,0,0,0,0,0,0,0,3,2,2,3,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Urban,1,cat1,PS (I-V),5,Private Unaided (Recognized),3,ST,5,10,10,7,4,8,1,0,0,0,0,0,0,0,7,4,3,3,2,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,Urban,1,cat1,PS (I-V),5,Private Unaided (Recognized),3,ST,25,14,2,3,1,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,Urban,1,cat1,PS (I-V),5,Private Unaided (Recognized),3,ST,14,13,2,1,1,5,0,0,0,0,0,0,0,0,5,3,6,3,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,6,cat6,SS (I-X),5,Private Unaided (Recognized),3,ST,41,46,37,57,40,49,43,53,26,38,34,9,0,0,30,38,42,35,42,34,63,37,19,11,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,Rural,6,cat6,SS (I-X),5,Private Unaided (Recognized),3,ST,11,4,3,5,2,2,2,2,2,3,0,0,0,0,1,7,1,5,1,5,1,3,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,Rural,6,cat6,SS (I-X),5,Private Unaided (Recognized),3,ST,30,24,20,22,15,11,23,18,20,16,15,8,0,0,19,8,16,16,22,24,16,25,12,2,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Rural,7,cat7,SS (VI-X),1,Department of Education,3,ST,0,0,0,0,0,0,35,48,41,61,60,44,0,0,0,0,0,0,72,78,54,82,123,126,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,Rural,7,cat7,SS (VI-X),1,Department of Education,3,ST,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,7,5,5,11,7,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,Rural,7,cat7,SS (VI-X),1,Department of Education,3,ST,0,0,0,0,0,0,7,14,12,7,7,6,0,0,0,0,0,0,10,9,19,16,7,6,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,7,cat7,SS (VI-X),1,Department of Education,3,ST,0,0,0,0,0,0,53,63,72,63,69,45,0,0,0,0,0,0,147,137,157,153,144,142,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,Rural,7,cat7,SS (VI-X),1,Department of Education,3,ST,0,0,0,0,0,0,42,41,39,46,43,55,0,0,0,0,0,0,40,30,48,45,40,43,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,Rural,7,cat7,SS (VI-X),1,Department of Education,3,ST,0,0,0,0,0,0,44,33,40,48,49,28,0,0,0,0,0,0,44,36,47,36,53,49,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,Urban,7,cat7,SS (VI-X),1,Department of Education,3,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,7,cat7,SS (VI-X),5,Private Unaided (Recognized),3,ST,0,0,0,0,0,0,1,3,4,3,6,9,0,0,0,0,0,0,3,1,8,7,13,10,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Rural,2,cat2,UPS (I-VIII),2,Tribal Welfare Department,3,ST,0,0,3,3,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),3,ST,0,0,8,4,1,2,1,2,2,1,0,0,0,0,2,1,1,1,0,1,0,1,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),3,ST,26,21,32,28,14,15,13,18,18,10,0,0,0,0,14,12,15,15,16,13,11,10,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),3,ST,8,8,15,8,16,21,1,18,15,22,0,0,0,0,12,15,17,19,18,17,25,3,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),3,ST,360,254,171,169,151,133,117,132,111,71,0,0,0,0,130,138,90,97,97,97,88,74,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),3,ST,119,70,47,43,28,26,28,26,20,21,0,0,0,0,26,26,26,19,14,15,20,14,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),3,ST,164,101,65,70,56,51,53,41,32,29,0,0,0,0,50,41,35,47,31,31,22,23,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Urban,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),3,ST,13,4,1,1,0,0,3,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,39,59,43,48,0,0,0,0,0,0,0,0,68,46,60,91,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,142,125,120,105,0,0,0,0,0,0,0,0,183,143,137,166,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,173,164,150,140,0,0,0,0,0,0,0,0,218,214,225,215,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,184,213,125,152,0,0,0,0,0,0,0,0,181,194,163,158,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,139,159,141,178,0,0,0,0,0,0,0,0,169,146,181,187,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,188,172,186,143,0,0,0,0,0,0,0,0,254,220,238,235,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,Rural,4,cat4,UPS (VI-VIII),5,Private Unaided (Recognized),3,ST,0,0,0,0,0,0,6,8,3,8,0,0,0,0,0,0,0,0,3,4,6,4,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,Rural,4,cat4,UPS (VI-VIII),5,Private Unaided (Recognized),3,ST,0,0,0,0,0,0,3,5,3,4,0,0,0,0,0,0,0,0,4,0,7,2,0,0,0,0
2019-20,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,Rural,4,cat4,UPS (VI-VIII),5,Private Unaided (Recognized),3,ST,0,0,0,0,0,0,15,14,18,13,0,0,0,0,0,0,0,0,7,14,10,10,0,0,0,0
